date,open,high,low,close,volume,adj_close,adj_open,adj_high,adj_low,open_change,open_change_perc,close_change,close_change_perc,high_change,high_change_perc,low_change,low_change_perc,high_above_5_perc,high_above_10_perc,low_below_5_perc,low_below_10_perc,days_to_drop_to_prev_close,days_to_rise_to_prev_close
06/25/2010,28.09,28.74,27.63,27.71,304000,1773.51,1797.76,1839.36,1768.32,-16.06,0.01,-40.31,-0.02,25.54,0.01,-45.50,-0.02,,,,,0,0
06/24/2010,27.16,28.73,26.88,28.34,384900,1813.82,1738.24,1838.72,1720.32,29.35,0.02,104.93,0.06,129.83,0.08,11.43,0.01,1,,,,9,0
06/23/2010,26.47,27.74,26.19,26.70,380200,1708.89,1694.08,1775.36,1676.16,-0.74,0.00,14.07,0.01,80.54,0.05,-18.66,-0.01,1,,,,0,0
06/22/2010,25.40,26.69,25.26,26.48,327700,1694.82,1625.60,1708.16,1616.64,-4.60,0.00,64.62,0.04,77.96,0.05,-13.56,0.01,1,,,,0,0
06/21/2010,24.18,25.67,24.02,25.47,272700,1630.20,1547.52,1642.88,1537.28,-56.45,-0.02,26.23,0.02,38.91,0.02,-66.69,-0.04,,,,,0,0
06/18/2010,25.54,25.74,24.63,25.06,233500,1603.97,1634.81,1647.61,1576.56,2.05,0.00,-28.79,0.00,14.85,0.01,-56.20,-0.03,,,,,0,0
06/17/2010,25.92,26.73,25.49,25.51,317100,1632.76,1658.88,1710.72,1631.36,-21.86,-0.01,-47.98,-0.01,29.98,0.02,-49.38,-0.01,,,,,0,0
06/16/2010,26.99,27.01,26.05,26.26,271300,1680.74,1727.36,1728.64,1667.20,19.11,0.01,-27.51,0.00,20.39,0.01,-41.05,-0.02,,,,,0,0
06/15/2010,27.96,27.99,26.65,26.69,288200,1708.25,1789.44,1791.36,1705.60,-29.50,0.00,-110.69,-0.06,-27.58,0.00,-113.34,-0.06,,,1,,0,7
06/14/2010,28.01,28.44,27.38,28.42,332100,1818.94,1792.64,1820.16,1752.32,-53.17,-0.01,-26.87,-0.01,-25.65,-0.01,-93.49,-0.05,,,1,,0,11
06/11/2010,30.10,30.16,28.74,28.84,269800,1845.81,1926.40,1930.24,1839.36,34.53,0.02,-46.06,-0.02,38.37,0.02,-52.51,-0.01,,,,,0,0
06/10/2010,30.08,30.35,29.41,29.56,339900,1891.87,1925.12,1942.40,1882.24,-69.76,-0.03,-103.01,-0.05,-52.48,-0.01,-112.64,-0.04,,,,,0,13
06/09/2010,30.62,31.59,29.54,31.17,358300,1994.88,1959.68,2021.76,1890.56,-32.64,0.00,2.56,0.00,29.44,0.01,-101.76,-0.05,,,1,,0,0
06/08/2010,31.89,32.84,31.09,31.13,603100,1992.32,2040.96,2101.76,1989.76,-23.66,-0.01,-72.30,-0.03,37.14,0.02,-74.86,-0.02,,,,,0,0
06/07/2010,30.60,32.45,30.44,32.26,475000,2064.62,1958.40,2076.80,1948.16,-43.52,-0.02,62.70,0.03,74.88,0.04,-53.76,-0.01,,,,,0,0
06/04/2010,30.37,31.49,29.42,31.28,523400,2001.92,1943.68,2015.36,1882.88,126.66,0.07,184.90,0.10,198.34,0.11,65.86,0.04,1,1,,,6,0
06/03/2010,28.49,29.04,28.06,28.39,328800,1817.02,1823.36,1858.56,1795.84,-23.73,-0.01,-30.07,0.00,11.47,0.01,-51.25,-0.01,,,,,0,0
06/02/2010,30.04,30.43,28.79,28.86,398700,1847.09,1922.56,1947.52,1842.56,-8.98,0.00,-84.45,-0.04,15.98,0.01,-88.98,-0.03,,,,,0,0
06/01/2010,29.93,30.19,28.71,30.18,458000,1931.54,1915.52,1932.16,1837.44,86.99,0.05,103.01,0.06,103.63,0.06,8.91,0.00,1,,,,2,0
05/28/2010,28.07,29.28,28.04,28.57,531000,1828.53,1796.48,1873.92,1794.56,-16.06,0.01,15.99,0.01,61.38,0.03,-17.98,0.01,,,,,0,0
05/27/2010,28.99,29.32,28.23,28.32,444200,1812.54,1855.36,1876.48,1806.72,-129.92,-0.05,-172.74,-0.07,-108.80,-0.05,-178.56,-0.07,,,1,,0,5
05/26/2010,30.29,31.31,28.99,31.02,600100,1985.28,1938.56,2003.84,1855.36,-87.03,-0.04,-40.31,0.00,-21.75,-0.01,-170.23,-0.08,,,1,,0,7
05/25/2010,35.97,36.09,31.64,31.65,706900,2025.59,2302.08,2309.76,2024.96,183.08,0.09,-93.41,-0.04,190.76,0.09,-94.04,-0.04,1,,,,0,0
05/24/2010,33.39,33.81,31.99,33.11,503700,2119.00,2136.96,2163.84,2047.36,5.80,0.00,-12.16,0.01,32.68,0.02,-83.80,-0.02,,,,,0,0
05/21/2010,35.73,36.21,32.17,33.30,862700,2131.16,2286.72,2317.44,2058.88,106.94,0.05,-48.62,-0.02,137.66,0.06,-120.90,-0.04,1,,,,0,0
05/20/2010,32.10,34.99,31.99,34.06,1236800,2179.78,2054.40,2239.36,2047.36,144.61,0.08,269.99,0.14,329.57,0.17,137.57,0.07,1,1,,,4,0
05/19/2010,29.80,31.24,28.69,29.84,887400,1909.79,1907.20,1999.36,1836.16,43.48,0.02,46.07,0.02,135.64,0.07,-27.56,-0.01,1,,,,0,0
05/18/2010,26.23,29.29,25.49,29.12,660000,1863.72,1678.72,1874.56,1631.36,-79.44,-0.03,105.56,0.06,116.40,0.07,-126.80,-0.07,1,,1,,0,0
05/17/2010,26.55,28.99,26.44,27.47,577200,1758.16,1699.20,1855.36,1692.16,-19.29,-0.01,39.67,0.02,136.87,0.08,-26.33,0.00,1,,,,0,0
05/14/2010,25.64,27.99,25.37,26.85,734600,1718.49,1640.96,1791.36,1623.68,58.75,0.04,136.28,0.09,209.15,0.13,41.47,0.03,1,1,,,24,0
05/13/2010,24.35,24.89,23.64,24.72,339800,1582.21,1558.64,1593.20,1513.19,18.01,0.01,41.58,0.03,52.57,0.03,-27.44,0.00,,,,,0,0
05/12/2010,25.10,25.19,23.92,24.07,342800,1540.63,1606.65,1612.41,1531.11,-33.15,-0.02,-99.17,-0.06,-27.39,0.00,-108.69,-0.05,,,1,,0,2
05/11/2010,26.40,26.59,24.57,25.62,558300,1639.80,1689.60,1701.76,1572.48,84.99,0.05,35.19,0.02,97.15,0.06,-32.13,-0.02,1,,,,0,0
05/10/2010,24.57,25.89,23.51,25.07,649000,1604.61,1572.72,1657.21,1504.87,-298.68,-0.14,-266.79,-0.14,-214.19,-0.11,-366.53,-0.18,,,1,1,0,6
05/07/2010,26.80,31.26,26.49,29.24,967900,1871.40,1715.20,2000.64,1695.36,44.05,0.03,200.25,0.12,329.49,0.20,24.21,0.01,1,1,,,1,0
05/06/2010,24.00,31.53,23.32,26.11,715300,1671.15,1536.00,2017.92,1492.48,42.72,0.03,177.87,0.12,524.64,0.35,-0.80,0.00,1,1,,,0,0
05/05/2010,23.47,24.35,22.42,23.33,518600,1493.28,1502.31,1558.64,1435.10,71.09,0.05,62.06,0.04,127.42,0.09,3.88,0.00,1,,,,57,0
05/04/2010,21.07,22.70,21.01,22.36,463100,1431.22,1348.69,1453.02,1344.85,47.99,0.04,130.52,0.10,152.32,0.12,44.15,0.03,1,1,,,85,0
05/03/2010,20.75,20.77,20.16,20.32,228000,1300.70,1328.20,1329.48,1290.44,-28.81,-0.02,-56.31,-0.04,-27.53,-0.02,-66.57,-0.03,,,,,0,1
04/30/2010,19.65,21.21,19.47,21.20,268300,1357.01,1257.79,1357.65,1246.27,5.07,0.00,104.29,0.08,104.93,0.08,-6.45,0.01,1,,,,0,0
04/29/2010,19.99,20.08,19.28,19.57,200700,1252.72,1279.55,1285.32,1234.11,-24.99,0.00,-51.82,-0.02,-19.22,-0.01,-70.43,-0.05,,,1,,0,1
04/28/2010,20.08,20.94,19.84,20.38,320200,1304.54,1285.32,1340.36,1269.95,-26.26,-0.02,-7.04,0.01,28.78,0.02,-41.63,-0.03,,,,,0,0
04/27/2010,18.97,20.59,18.67,20.49,454700,1311.58,1214.26,1317.96,1195.06,20.40,0.02,117.72,0.10,124.10,0.10,1.20,0.00,1,1,,,94,0
04/26/2010,18.40,18.73,18.19,18.65,151500,1193.86,1177.78,1198.90,1164.34,2.48,0.00,18.56,0.02,23.60,0.02,-10.96,0.01,,,,,0,0
04/23/2010,18.44,18.68,18.14,18.36,133700,1175.30,1180.34,1195.70,1161.14,0.56,0.00,-4.48,0.00,15.92,0.01,-18.64,0.00,,,,,0,0
04/22/2010,18.98,19.39,18.37,18.43,239000,1179.78,1214.90,1241.15,1175.86,25.52,0.02,-9.60,0.01,51.77,0.04,-13.52,-0.01,,,,,0,0
04/21/2010,18.40,18.94,17.83,18.58,233200,1189.38,1177.78,1212.34,1141.29,8.87,0.01,20.47,0.02,43.43,0.04,-27.62,-0.02,,,,,0,0
04/20/2010,19.12,19.25,18.21,18.26,270800,1168.91,1223.87,1232.19,1165.62,-16.69,-0.01,-71.65,-0.04,-8.37,0.01,-74.94,-0.06,,,1,,0,2
04/19/2010,20.24,20.45,19.30,19.38,238000,1240.56,1295.56,1309.00,1235.39,17.89,0.01,-37.11,-0.01,31.33,0.02,-42.28,-0.03,,,,,0,0
04/16/2010,19.26,20.77,19.12,19.96,348900,1277.67,1232.83,1329.48,1223.87,13.38,0.01,58.22,0.05,110.03,0.09,4.42,0.00,1,,,,2,0
04/15/2010,19.17,19.27,18.73,19.05,168500,1219.45,1227.07,1233.47,1198.90,1.86,0.00,-5.76,0.00,8.26,0.01,-26.31,-0.02,,,,,0,0
04/14/2010,19.41,19.47,19.05,19.14,209700,1225.21,1242.43,1246.27,1219.39,-17.97,-0.01,-35.19,-0.01,-14.13,-0.01,-41.01,-0.03,,,,,0,2
04/13/2010,19.57,19.99,19.42,19.69,181300,1260.40,1252.67,1279.55,1243.07,5.07,0.00,12.80,0.01,31.95,0.03,-4.53,0.00,,,,,0,0
04/12/2010,19.50,19.60,19.26,19.49,140100,1247.60,1248.19,1254.59,1232.83,-2.61,0.00,-3.20,0.00,3.79,0.00,-17.97,-0.01,,,,,0,0
04/09/2010,19.61,19.77,19.44,19.54,129000,1250.80,1255.23,1265.47,1244.35,-6.45,0.01,-10.88,0.01,3.79,0.00,-17.33,-0.01,,,,,0,0
04/08/2010,20.12,20.64,19.63,19.71,167700,1261.68,1287.88,1321.16,1256.51,8.29,0.01,-17.91,-0.01,41.57,0.03,-23.08,0.00,,,,,0,0
04/07/2010,19.69,20.22,19.46,19.99,168500,1279.59,1260.35,1294.28,1245.63,8.27,0.01,27.51,0.02,42.20,0.03,-6.45,0.01,,,,,0,0
04/06/2010,20.37,20.49,19.49,19.56,120100,1252.08,1303.88,1311.56,1247.55,10.21,0.01,-41.59,-0.03,17.89,0.01,-46.12,-0.02,,,,,0,0
04/05/2010,20.73,20.91,20.18,20.21,102100,1293.67,1326.92,1338.44,1291.72,-17.93,-0.01,-51.18,-0.02,-6.41,0.00,-53.13,-0.02,,,,,0,19
04/01/2010,20.73,21.24,20.25,21.01,151300,1344.85,1326.92,1359.57,1296.20,-17.29,-0.01,0.64,0.00,15.36,0.01,-48.01,-0.02,,,,,0,0
03/31/2010,21.54,21.59,21.00,21.00,134600,1344.21,1378.77,1381.97,1344.21,16.65,0.01,-17.91,-0.01,19.85,0.01,-17.91,-0.01,,,,,0,0
03/30/2010,21.74,21.82,21.26,21.28,109400,1362.12,1391.57,1396.69,1360.85,10.89,0.01,-18.56,-0.01,16.01,0.01,-19.83,-0.01,,,,,0,0
03/29/2010,21.75,21.91,21.48,21.57,79700,1380.68,1392.21,1402.45,1374.93,-14.70,-0.01,-26.23,0.00,-4.46,0.00,-31.98,-0.02,,,,,0,25
03/26/2010,22.21,22.47,21.79,21.98,142700,1406.91,1421.66,1438.30,1394.77,-5.72,0.00,-20.47,-0.01,10.92,0.01,-32.61,-0.02,,,,,0,0
03/25/2010,21.74,22.31,21.26,22.30,156700,1427.38,1391.57,1428.06,1360.85,-19.82,-0.01,15.99,0.01,16.67,0.01,-50.54,-0.02,,,,,0,0
03/24/2010,21.86,22.32,21.70,22.05,138900,1411.39,1399.25,1428.70,1389.01,23.05,0.02,35.19,0.03,52.50,0.04,12.81,0.01,,,,,1,0
03/23/2010,21.86,22.12,21.48,21.50,119500,1376.20,1399.25,1415.90,1374.93,-3.82,0.00,-26.87,0.00,12.83,0.01,-28.14,-0.02,,,,,0,0
03/22/2010,22.86,22.97,21.85,21.92,135500,1403.07,1463.26,1470.30,1398.61,33.96,0.02,-26.23,0.00,41.00,0.03,-30.69,-0.02,,,,,0,0
03/19/2010,22.33,22.70,21.77,22.33,156500,1429.30,1429.34,1453.02,1393.49,16.67,0.01,16.63,0.01,40.35,0.03,-19.18,-0.01,,,,,0,0
03/18/2010,22.37,22.39,21.96,22.07,139000,1412.67,1431.90,1433.18,1405.65,-0.60,0.00,-19.83,-0.01,0.68,0.00,-26.85,0.00,,,,,0,0
03/17/2010,22.99,23.06,22.08,22.38,171900,1432.50,1471.58,1476.07,1413.34,-10.83,0.01,-49.91,-0.03,-6.34,0.00,-69.07,-0.03,,,,,0,34
03/16/2010,23.82,23.82,23.01,23.16,105200,1482.41,1524.71,1524.71,1472.87,-4.40,0.00,-46.70,-0.03,-4.40,0.00,-56.24,-0.02,,,,,0,35
03/15/2010,24.00,24.30,23.76,23.89,68600,1529.11,1536.24,1555.44,1520.87,10.33,0.01,3.20,0.00,29.53,0.02,-5.04,0.00,,,,,0,0
03/12/2010,23.74,24.29,23.58,23.84,75700,1525.91,1519.59,1554.80,1509.35,-21.04,-0.01,-14.72,0.01,14.17,0.01,-31.28,-0.02,,,,,0,0
03/11/2010,24.07,24.45,23.94,24.07,101000,1540.63,1540.72,1565.04,1532.39,12.25,0.01,12.16,0.01,36.57,0.02,3.92,0.00,,,,,1,0
03/10/2010,23.71,23.89,23.17,23.88,99200,1528.47,1517.67,1529.19,1483.11,-4.40,0.00,6.40,0.00,7.12,0.00,-38.96,-0.01,,,,,0,0
03/09/2010,23.87,24.18,23.30,23.78,119900,1522.07,1527.91,1547.76,1491.43,21.19,0.01,15.35,0.01,41.04,0.03,-15.29,-0.01,,,,,0,0
03/08/2010,23.96,23.96,23.21,23.54,196700,1506.72,1533.67,1533.67,1485.67,-2.48,0.00,-29.43,0.00,-2.48,0.00,-50.48,-0.03,,,,,0,1
03/05/2010,24.81,24.99,23.76,24.00,140200,1536.15,1588.08,1599.60,1520.87,-12.05,0.01,-63.98,-0.02,-0.53,0.00,-79.26,-0.03,,,,,0,43
03/04/2010,25.26,25.41,24.92,25.00,59900,1600.13,1616.89,1626.49,1595.12,1.41,0.00,-15.35,0.01,11.01,0.01,-20.36,-0.01,,,,,0,0
03/03/2010,25.23,25.42,24.92,25.24,126000,1615.48,1614.72,1626.88,1594.88,-7.16,0.00,-6.40,0.00,5.00,0.00,-27.00,0.00,,,,,0,0
03/02/2010,25.41,25.61,25.10,25.34,85400,1621.88,1626.24,1639.04,1606.40,-14.19,0.01,-18.55,-0.01,-1.39,0.00,-34.03,-0.02,,,,,0,46
03/01/2010,25.99,26.01,25.49,25.63,74300,1640.43,1663.36,1664.64,1631.36,-18.66,-0.01,-41.59,-0.02,-17.38,-0.01,-50.66,-0.03,,,,,0,47
02/26/2010,26.64,26.93,26.09,26.28,72700,1682.02,1704.96,1723.52,1669.76,-5.85,0.00,-28.79,0.00,12.71,0.01,-41.05,-0.02,,,,,0,0
02/25/2010,27.62,28.21,26.73,26.73,108300,1710.81,1767.68,1805.44,1710.72,53.03,0.03,-3.84,0.00,90.79,0.05,-3.93,0.00,1,,,,0,0
02/24/2010,27.18,27.36,26.59,26.79,72200,1714.65,1739.52,1751.04,1701.76,-5.84,0.00,-30.71,0.00,5.68,0.00,-43.60,-0.02,,,,,0,0
02/23/2010,26.98,28.06,26.66,27.27,126500,1745.36,1726.72,1795.84,1706.24,10.79,0.01,29.43,0.02,79.91,0.05,-9.69,0.01,1,,,,0,0
02/22/2010,26.76,27.46,26.41,26.81,99400,1715.93,1712.64,1757.44,1690.24,-18.01,-0.01,-14.72,0.01,26.79,0.02,-40.41,-0.02,,,,,0,0
02/19/2010,28.23,28.23,26.99,27.04,90900,1730.65,1806.72,1806.72,1727.36,25.53,0.01,-50.54,-0.01,25.53,0.01,-53.83,-0.03,,,,,0,0
02/18/2010,29.19,29.19,27.61,27.83,106200,1781.19,1868.16,1868.16,1767.04,16.59,0.01,-70.38,-0.02,16.59,0.01,-84.53,-0.03,,,,,0,0
02/17/2010,29.56,29.65,28.93,28.93,74700,1851.57,1891.84,1897.60,1851.52,-16.03,0.01,-56.30,-0.01,-10.27,0.01,-56.35,-0.01,,,,,0,55
02/16/2010,30.74,30.80,29.62,29.81,82100,1907.87,1967.36,1971.20,1895.68,-43.52,-0.02,-103.01,-0.05,-39.68,0.00,-115.20,-0.04,,,,,0,56
02/12/2010,32.74,32.99,31.31,31.42,65200,2010.88,2095.36,2111.36,2003.84,86.40,0.04,1.92,0.00,102.40,0.05,-5.12,0.00,1,,,,0,0
02/11/2010,32.39,33.07,31.13,31.39,76000,2008.96,2072.96,2116.48,1992.32,19.86,0.01,-44.14,-0.02,63.38,0.03,-60.78,-0.01,,,,,0,0
02/10/2010,32.42,33.46,31.87,32.08,100500,2053.10,2074.88,2141.44,2039.68,8.34,0.00,-13.44,0.01,74.90,0.04,-26.86,-0.01,,,,,0,0
02/09/2010,32.53,33.28,31.65,32.29,101600,2066.54,2081.92,2129.92,2025.60,-49.24,-0.02,-64.62,-0.03,-1.24,0.00,-105.56,-0.03,,,,,0,1
02/08/2010,32.65,33.43,32.10,33.30,88000,2131.16,2089.60,2139.52,2054.40,0.67,0.00,42.23,0.02,50.59,0.02,-34.53,0.00,,,,,0,0
02/05/2010,31.91,34.43,31.42,32.64,242300,2088.93,2042.24,2203.52,2010.88,-28.14,-0.01,18.55,0.01,133.14,0.06,-59.50,-0.01,1,,,,0,0
02/04/2010,29.74,32.40,29.74,32.35,147200,2070.38,1903.36,2073.60,1903.36,39.64,0.02,206.66,0.11,209.88,0.11,39.64,0.02,1,1,,,8,0
02/03/2010,29.38,29.39,28.59,29.12,58800,1863.72,1880.32,1880.96,1829.76,23.63,0.01,7.03,0.00,24.27,0.01,-26.93,-0.01,,,,,0,0
02/02/2010,29.89,29.99,28.80,29.01,149200,1856.69,1912.96,1919.36,1843.20,-16.66,0.01,-72.93,-0.02,-10.26,0.01,-86.42,-0.04,,,,,0,2
02/01/2010,31.03,31.05,30.05,30.15,61800,1929.62,1985.92,1987.20,1923.20,-38.39,0.00,-94.69,-0.03,-37.11,0.00,-101.11,-0.03,,,,,0,3
01/29/2010,30.51,32.17,30.11,31.63,106400,2024.31,1952.64,2058.88,1927.04,-32.00,0.00,39.67,0.02,74.24,0.04,-57.60,-0.01,,,,,0,0
01/28/2010,30.59,31.97,30.49,31.01,108800,1984.64,1957.76,2046.08,1951.36,-25.61,-0.01,1.27,0.00,62.71,0.03,-32.01,0.00,,,,,0,0
01/27/2010,31.77,32.73,30.99,30.99,134800,1983.37,2033.28,2094.72,1983.36,3.85,0.00,-46.06,-0.02,65.29,0.03,-46.07,-0.02,,,,,0,0
01/26/2010,31.96,32.01,30.53,31.71,116900,2029.43,2045.44,2048.64,1953.92,24.33,0.01,8.32,0.00,27.53,0.01,-67.19,-0.03,,,,,0,0
01/25/2010,30.90,32.03,30.64,31.58,104500,2021.11,1977.60,2049.92,1960.96,-62.71,-0.03,-19.20,0.01,9.61,0.00,-79.35,-0.02,,,,,0,0
01/22/2010,29.74,32.24,29.28,31.88,181500,2040.31,1903.36,2063.36,1873.92,27.48,0.01,164.43,0.09,187.48,0.10,-1.96,0.00,1,1,,,0,0
01/21/2010,27.79,29.47,27.28,29.31,179000,1875.88,1778.56,1886.08,1745.92,-0.71,0.00,96.61,0.05,106.81,0.06,-33.35,0.00,1,,,,0,0
01/20/2010,28.43,29.25,27.76,27.80,116500,1779.27,1819.52,1872.00,1776.64,39.61,0.02,-0.64,0.00,92.09,0.05,-3.27,0.00,1,,,,0,0
01/19/2010,29.64,29.66,27.69,27.81,92600,1779.91,1896.96,1898.24,1772.16,8.92,0.00,-108.13,-0.04,10.20,0.01,-115.88,-0.06,,,1,,0,0
01/15/2010,29.00,30.03,28.77,29.50,110200,1888.04,1856.00,1921.92,1841.28,16.59,0.01,48.63,0.03,82.51,0.04,1.87,0.00,,,,,1,0
01/14/2010,29.57,29.74,28.59,28.74,73100,1839.41,1892.48,1903.36,1829.76,7.00,0.00,-46.07,-0.02,17.88,0.01,-55.72,-0.01,,,,,0,0
01/13/2010,29.79,30.37,29.06,29.46,68600,1885.48,1906.56,1943.68,1859.84,-5.79,0.00,-26.87,-0.01,31.33,0.02,-52.51,-0.01,,,,,0,0
01/12/2010,29.66,30.61,29.33,29.88,96400,1912.35,1898.24,1959.04,1877.12,44.11,0.02,58.22,0.03,104.91,0.06,22.99,0.01,1,,,,2,0
01/11/2010,29.29,29.54,28.90,28.97,63000,1854.13,1874.56,1890.56,1849.60,-14.12,0.01,-34.55,0.00,1.88,0.00,-39.08,-0.02,,,,,0,0
01/08/2010,30.59,30.64,29.49,29.51,57500,1888.68,1957.76,1960.96,1887.36,17.90,0.01,-51.18,-0.01,21.10,0.01,-52.50,-0.01,,,,,0,0
01/07/2010,31.19,31.31,30.31,30.31,64300,1939.86,1996.16,2003.84,1939.84,0.00,0.00,-56.30,-0.01,7.68,0.00,-56.32,-0.01,,,,,0,0
01/06/2010,31.99,32.09,31.00,31.19,70200,1996.16,2047.36,2053.76,1984.00,-5.74,0.00,-56.94,-0.01,0.66,0.00,-69.10,-0.03,,,,,0,0
01/05/2010,32.75,32.79,32.02,32.08,50500,2053.10,2096.00,2098.56,2049.28,3.23,0.00,-39.67,0.00,5.79,0.00,-43.49,-0.02,,,,,0,0
01/04/2010,33.21,33.23,32.63,32.70,56400,2092.77,2125.44,2126.72,2088.32,-54.34,-0.02,-87.01,-0.02,-53.06,-0.02,-91.46,-0.04,,,,,0,23
12/31/2009,33.11,34.08,32.77,34.06,57300,2179.78,2119.04,2181.12,2097.28,-3.80,0.00,56.94,0.03,58.28,0.03,-25.56,-0.01,,,,,0,0
12/30/2009,32.80,33.36,32.49,33.17,61000,2122.84,2099.20,2135.04,2079.36,13.47,0.01,37.11,0.02,49.31,0.02,-6.37,0.00,,,,,0,0
12/29/2009,32.59,32.59,32.03,32.59,23600,2085.73,2085.76,2085.76,2049.92,-0.61,0.00,-0.64,0.00,-0.61,0.00,-36.45,0.00,,,,,0,1
12/28/2009,32.59,32.94,32.16,32.60,21600,2086.37,2085.76,2108.16,2058.24,0.03,0.00,0.64,0.00,22.43,0.01,-27.49,-0.01,,,,,0,0
12/24/2009,32.86,32.87,32.15,32.59,5500,2085.73,2103.04,2103.68,2057.60,-0.61,0.00,-17.92,0.01,0.03,0.00,-46.05,-0.02,,,,,0,0
12/23/2009,33.07,33.26,32.59,32.87,17100,2103.65,2116.48,2128.64,2085.76,-17.88,0.01,-30.71,-0.01,-5.72,0.00,-48.60,-0.02,,,,,0,4
12/22/2009,33.81,33.94,33.19,33.35,28300,2134.36,2163.84,2172.16,2124.16,-19.78,0.01,-49.26,-0.02,-11.46,0.01,-59.46,-0.01,,,,,0,30
12/21/2009,35.09,35.19,34.10,34.12,28200,2183.62,2245.76,2252.16,2182.40,-8.88,0.00,-71.02,-0.03,-2.48,0.00,-72.24,-0.03,,,,,0,104
12/18/2009,35.52,35.88,35.12,35.23,12500,2254.64,2273.28,2296.32,2247.68,-20.39,0.01,-39.03,0.00,2.65,0.00,-45.99,-0.02,,,,,0,0
12/17/2009,35.99,36.18,35.57,35.84,23500,2293.67,2303.36,2315.52,2276.48,39.76,0.02,30.07,0.01,51.92,0.02,12.88,0.01,,,,,1,0
12/16/2009,36.65,36.87,35.20,35.37,31700,2263.60,2345.60,2359.68,2252.80,-10.13,0.00,-92.13,-0.02,3.95,0.00,-102.93,-0.04,,,,,0,0
12/15/2009,37.84,37.84,36.69,36.81,22500,2355.73,2421.76,2421.76,2348.16,28.93,0.01,-37.10,0.00,28.93,0.01,-44.67,0.00,,,,,0,0
12/14/2009,37.79,38.17,37.29,37.39,18000,2392.83,2418.56,2442.88,2386.56,-19.06,0.01,-44.79,0.00,5.26,0.00,-51.06,-0.02,,,,,0,0
12/11/2009,38.19,38.49,37.80,38.09,25400,2437.62,2444.16,2463.36,2419.20,-5.62,0.00,-12.16,0.00,13.58,0.01,-30.58,-0.01,,,,,0,0
12/10/2009,38.49,38.67,38.11,38.28,11500,2449.78,2463.36,2474.88,2439.04,-28.64,-0.01,-42.22,0.00,-17.12,0.01,-52.96,-0.02,,,,,0,209
12/09/2009,39.38,39.55,38.77,38.94,16900,2492.00,2520.32,2531.20,2481.28,13.60,0.01,-14.72,0.01,24.48,0.01,-25.44,-0.01,,,,,0,0
12/08/2009,38.89,39.59,38.59,39.17,26600,2506.72,2488.96,2533.76,2469.76,50.06,0.02,67.82,0.03,94.86,0.04,30.86,0.01,,,,,3,0
12/07/2009,38.70,38.89,37.91,38.11,25500,2438.90,2476.80,2488.96,2426.24,17.43,0.01,-20.47,0.01,29.59,0.01,-33.13,-0.01,,,,,0,0
12/04/2009,37.90,39.19,37.60,38.43,39700,2459.37,2425.60,2508.16,2406.40,-94.55,-0.02,-60.78,-0.02,-11.99,0.00,-113.75,-0.03,,,,,0,2
12/03/2009,38.38,39.46,37.89,39.38,22900,2520.15,2456.32,2525.44,2424.96,-12.65,0.01,51.18,0.02,56.47,0.02,-44.01,0.00,,,,,0,0
12/02/2009,38.73,39.08,38.00,38.58,25600,2468.97,2478.72,2501.12,2432.00,-3.05,0.00,-12.80,0.01,19.35,0.01,-49.77,-0.02,,,,,0,0
12/01/2009,39.59,39.71,38.49,38.78,17100,2481.77,2533.76,2541.44,2463.36,-43.33,0.00,-95.32,-0.02,-35.65,-0.01,-113.73,-0.04,,,,,0,216
11/30/2009,39.86,40.86,39.65,40.27,27800,2577.09,2551.04,2615.04,2537.60,-15.82,0.01,10.23,0.00,48.18,0.02,-29.26,-0.01,,,,,0,0
11/27/2009,42.05,42.14,38.99,40.11,37200,2566.86,2691.20,2696.96,2495.36,276.61,0.11,152.27,0.06,282.37,0.12,80.77,0.03,1,1,,,5,0
11/25/2009,38.08,38.64,37.51,37.73,33200,2414.59,2437.12,2472.96,2400.64,-20.33,0.01,-42.86,0.00,15.51,0.01,-56.81,-0.02,,,,,0,0
11/24/2009,38.83,39.71,38.36,38.40,23800,2457.45,2485.12,2541.44,2455.04,2.71,0.00,-24.96,-0.01,59.03,0.02,-27.37,-0.01,,,,,0,0
11/23/2009,40.21,40.43,38.64,38.79,43500,2482.41,2573.44,2587.52,2472.96,-65.08,-0.02,-156.11,-0.04,-51.00,0.00,-165.56,-0.06,,,1,,0,3
11/20/2009,42.84,42.95,40.84,41.23,30800,2638.52,2741.76,2748.80,2613.76,31.59,0.01,-71.65,-0.01,38.63,0.01,-96.41,-0.02,,,,,0,0
11/19/2009,41.91,43.24,41.69,42.35,30400,2710.17,2681.82,2766.92,2667.74,37.55,0.01,65.90,0.02,122.65,0.05,23.47,0.01,1,,,,1,0
11/18/2009,42.37,42.58,41.24,41.32,20600,2644.27,2711.25,2724.69,2638.94,11.31,0.00,-55.67,-0.02,24.75,0.01,-61.00,-0.02,,,,,0,0
11/17/2009,43.39,43.49,41.81,42.19,20900,2699.94,2776.52,2782.92,2675.42,38.20,0.01,-38.38,-0.01,44.60,0.02,-62.90,-0.02,,,,,0,0
11/16/2009,42.96,43.17,42.17,42.79,21800,2738.32,2749.01,2762.44,2698.45,-34.10,-0.01,-44.79,0.00,-20.67,0.01,-84.66,-0.03,,,,,0,226
11/13/2009,43.99,44.89,43.07,43.49,19400,2783.11,2814.92,2872.51,2756.04,16.46,0.01,-15.35,0.01,74.05,0.03,-42.42,0.00,,,,,0,0
